location,longitude,latitude,NDVI_Landsat_mean,NDVI_Landsat_std,NDVI_texture,NIR,Red,SWOIR1,SWOIR2,TPI,aspect,brightness,current_NDVI,elevation,slope,pca_feature_1,pca_feature_2,pca_feature_3,pca_feature_4,pca_feature_5
namibia,15.945096293121509,-24.87435021726955,0.0464875847101211,0.0083869743976638,0.0136162373755936,2555.0,2209.0,3019.0,2865.0,0,228.3285217285156,2382.0,0.0726280435919761,941,1.1333056688308716,-0.22658644165192104,-2.7877265212670608,-0.10033361851557979,-0.16411242033894216,-0.4318227431493158
namibia,15.963062598803898,-24.87435021726955,0.0535142458975315,0.0109684887460043,0.0086513888150342,3128.0,2640.0,3860.0,3661.0,0,226.8011932373047,2884.0,0.0846047177910804,967,1.2488757371902466,1.2279761747017461,-2.2822695062900658,0.055700254253838725,-0.09218461938501828,-0.08301752513689582
namibia,15.981028904486289,-24.87435021726955,0.0603023916482925,0.0125849440545629,0.0081376982032699,3518.0,2909.6666666666665,4447.0,4181.5,0,254.43621826171875,3213.833333333333,0.0946429520845413,998,1.8897384405136108,2.2378723760709534,-2.189834665621488,0.4660210545241528,0.46664109415895844,0.09179673956726889
namibia,15.998995210168678,-24.87435021726955,0.0510003268718719,0.0099913207927245,0.0086958401537504,2487.0,2132.0,3328.0,3096.0,0,211.9506072998047,2309.5,0.0768564641475677,1081,2.594311475753784,0.1906897415237204,-3.369020925106853,0.018919873390286973,1.4003493136013774,-0.5948355323044271
namibia,16.01696151585107,-24.87435021726955,0.0498186983168125,0.0121543809595123,0.0097054133972078,2304.583333333333,1993.5,2878.625,2652.0,0,185.5172882080078,2149.0416666666665,0.0723772197961807,1084,2.8222575187683105,-0.35065085993498873,-3.5777398575673796,-0.19634520027198546,1.7572822952459595,-0.8649017163217747
namibia,16.034927821533458,-24.87435021726955,0.0678115114569664,0.0169460791426041,0.0122722089551618,3609.0,3018.75,4553.0,4240.5,0,215.40121459960935,3313.875,0.089057371020317,1098,1.3509637117385864,2.4307682344557286,-1.8126350223350807,0.10551594036406092,0.058846704421428205,0.14713553234822122
namibia,16.05289412721585,-24.87435021726955,0.073534682393074,0.019429098111881,0.0125889493557735,3613.5,2994.5,4554.25,4213.5,0,238.99351501464844,3304.0,0.0936743319034576,1133,1.4906868934631348,2.412699906429869,-1.809572413714542,0.3596651586431342,0.2364877048163067,0.12883922471170406
namibia,16.07086043289824,-24.87435021726955,0.0784379839897155,0.0250498340258341,0.0115642676228823,3391.0,2766.333333333333,4257.5,3852.0,0,265.3323059082031,3078.6666666666665,0.1014508455991745,1178,1.6023597717285156,1.8129551468329093,-1.891941722828182,0.642059872508483,0.5085596625788759,-0.0637261871119565
australia,119.8083094430206,-23.45501206836071,0.0958121493458747,0.0163670896092695,0.0373308054883565,2057.0,1399.0,2837.5,2518.0,0,26.358226776123047,1728.0,0.1903935223817825,534,0.1779080778360366,-2.2464421874793428,-0.4065828323809613,-1.4722656282051034,0.11837199948674854,0.051178813193357334
australia,119.82627574870298,-23.45501206836071,0.0946825221180915,0.0170178156833513,0.0307864261868339,1798.0,1189.5,2537.3333333333335,2164.5,0,17.2994384765625,1493.75,0.203682005405426,530,0.1062505841255188,-2.8531353204219703,-0.49402424442966913,-1.530955837882439,0.22403606940539816,0.016004197979632206
australia,119.84424205438536,-23.45501206836071,0.1061384007334709,0.0214471713272493,0.0289884900210875,2139.5,1450.0,3112.0,2841.5,0,349.7027282714844,1794.75,0.1920880377292633,532,0.0883756279945373,-2.043930506374152,-0.5528136529939279,1.2905144207543364,-0.5272875459055177,0.06933845565424095
australia,119.86220836006775,-23.45501206836071,0.108644962310791,0.0210527620694347,0.0278790340782622,2481.0,1532.0,3278.6666666666665,2706.6666666666665,0,0.0,2006.5,0.2364814281463623,531,0.072460189461708,-1.6280105172374386,0.30731495164636674,-1.4605073534230482,0.3373859993251994,0.5236069738734396
australia,119.88017466575016,-23.45501206836071,0.101882517337799,0.0188372679021215,0.0245123948512108,2363.0,1552.0,3415.0,2968.0,0,328.0808410644531,1957.5,0.2071519792079925,532,0.119515523314476,-1.6150696464130423,-0.4775519408868434,1.1445559973915074,-0.47224603572602064,0.3607258275648083
australia,119.89814097143254,-23.45501206836071,0.1019146516919136,0.0202616392826508,0.0245873636321119,2274.5,1502.0,3076.6666666666665,2547.0,0,329.2644958496094,1888.25,0.204554483294487,535,0.1854628622531891,-1.9998966026278198,-0.6202807672691707,1.1439536966783823,-0.3429242795311368,0.20611795240180614
australia,119.91610727711492,-23.45501206836071,0.1040416955947876,0.0195116986795895,0.0240246636594235,2232.75,1434.0,3192.5,2820.3333333333335,0,318.9092102050781,1833.375,0.2178359627723693,538,0.1922858953475952,-1.955871602050922,-0.5163862363335325,1.0937133285073477,-0.2784854477238286,0.3616845137696341
australia,119.93407358279732,-23.45501206836071,0.1045181974768638,0.0231718036623301,0.0215832146993987,2355.5,1558.25,3391.0,2996.0,0,297.2942810058594,1956.875,0.2037048935890197,543,0.2844276130199432,-1.5322972813512767,-0.3857687530425616,0.9713821656882865,-0.18674741627048352,0.1763786479464878
australia,119.95203988847972,-23.45501206836071,0.1024581491947174,0.0225997687176618,0.0170121475342411,2577.6666666666665,1680.3333333333333,3614.0,3038.25,0,283.7461853027344,2129.0,0.2107405662536621,554,0.2439505457878112,-1.1385533146221172,-0.28654358337047886,0.8889587139384197,-0.20463538882123844,0.35095911207116537
australia,119.9700061941621,-23.45501206836071,0.1029564663767814,0.021780338691092,0.0187438839725315,2672.35,1834.6666666666667,3858.25,3229.0,0,350.23394775390625,2253.508333333333,0.185862049460411,558,0.2793955206871032,-0.7533410690990253,-0.4157809994155071,1.4012992368290749,-0.46037807694750926,0.22285534039672086
australia,119.8083094430206,-23.437045762678316,0.0894578769803047,0.0150808396275801,0.0404788127864589,2138.0,1450.5,3076.0,2780.0,0,25.846460342407227,1794.25,0.1915842294692993,527,0.1449256986379623,-1.989535697614823,-0.3798106581492261,-1.5095148155358609,-0.013122457518251045,0.16232339473520382
australia,119.82627574870298,-23.437045762678316,0.0992515757679939,0.0177899087201477,0.0347528258630105,2345.0,1547.0,3313.0,3001.5,0,342.7027587890625,1946.0,0.2050359696149826,526,0.1062493249773979,-1.7520643580274944,-0.546221981558925,1.187262974985054,-0.5909929883912672,0.38095326843202254
australia,119.84424205438536,-23.437045762678316,0.1032038107514381,0.0199975872744342,0.0325108803503543,2126.5,1342.5,2841.0,2353.0,0,334.9618225097656,1734.5,0.2260017246007919,529,0.1119660884141922,-2.5509978555016843,-0.5947708233758163,1.160588256732267,-0.3215944340677769,0.3550273515090758
australia,119.86220836006775,-23.437045762678316,0.1036780476570129,0.0211592166929082,0.0317755148675524,2284.0,1461.0,3291.6666666666665,2867.0,0,0.0,1872.5,0.2197596728801727,529,0.0869522094726562,-1.7536502988541423,0.17456265676262978,-1.519158492010549,0.24858943514829512,0.31538892568179844
australia,119.88017466575016,-23.437045762678316,0.1062019020318985,0.0192446682608415,0.0285428723118606,2422.0,1589.0,3493.0,3038.5,0,351.1497497558594,2005.5,0.207678884267807,529,0.1026665791869163,-1.5373954982680809,-0.38999544482840287,1.3400634221400383,-0.5380625164160957,0.39863549731229614
australia,119.89814097143254,-23.437045762678316,0.0981575772166252,0.0187682185123258,0.0210872631902895,2307.0,1546.0,3354.0,2981.0,0,312.53570556640625,1926.5,0.1975084394216537,530,0.1286180019378662,-1.6133618835605623,-0.566880531877763,1.0014822365774965,-0.473608160262824,0.24004657089366344
australia,119.91610727711492,-23.437045762678316,0.0986379384994506,0.0204450123927964,0.0212948485070374,2445.0,1658.0,3695.0,3157.0,0,278.6939392089844,2051.5,0.1918108761310577,535,0.1917487680912017,-1.180520327855356,-0.3862655712296196,0.7673450884302432,-0.386644869613869,0.20486170935987771
australia,119.93407358279732,-23.437045762678316,0.0993685573339462,0.0215092401047145,0.019124419938338,2384.0,1585.0,3509.3333333333335,3017.0,0,287.9427795410156,1984.5,0.2013101577758789,542,0.2822489738464355,-1.40529128963646,-0.4543609418385995,0.8755613348520553,-0.22490026384729592,0.20816607670998644
australia,119.95203988847972,-23.437045762678316,0.0968110486865043,0.0197320173101992,0.016776866054075,2478.3125,1644.6666666666667,3544.3333333333335,2921.666666666667,0,299.83099365234375,2061.4895833333335,0.2021950185298919,552,0.1456650197505951,-1.314060748978771,-0.49669665871967855,0.9395395802726927,-0.40630137590416343,0.3218526628115302
australia,119.9700061941621,-23.437045762678316,0.0993762537837028,0.0179072236631828,0.0184678522692389,2480.153846153846,1681.611111111111,3576.0,3051.166666666667,0,9.51901149749756,2080.8824786324785,0.1918759793043136,550,0.1910261809825897,-1.0323099634317756,-0.055457451778281736,-1.4369100348370136,0.15969708356928586,0.2237621016776669
australia,119.8083094430206,-23.419079456995927,0.0872120410203933,0.016996034416961,0.0548972591797137,1985.5,1516.0,2998.0,2729.0,0,55.46420669555664,1750.75,0.1340853869915008,525,0.076688140630722,-2.10035976705244,-0.5893796567026504,-1.4260032007657497,-0.3998917584598882,-0.43665258346588776
australia,119.82627574870298,-23.419079456995927,0.0988088920712471,0.0199283775604507,0.0540185778534776,1991.0,1336.0,2878.0,2543.0,0,0.0,1663.5,0.1968740671873092,523,0.072460189461708,-2.4965245490853856,-0.10956104678932957,-1.7180189729461461,0.09095332548101562,0.026661663139135604
australia,119.84424205438536,-23.419079456995927,0.100253939628601,0.0219320370690428,0.0556772008143933,2193.0,1406.0,2869.5,2388.0,0,344.75970458984375,1799.5,0.2186718583106994,525,0.1201620772480964,-2.615681209214491,-0.5235602519877842,1.13601408368119,-0.4617881446612885,0.29798885955126886
australia,119.86220836006775,-23.419079456995927,0.0999711453914642,0.0180663567206649,0.0555585380181602,2089.0,1344.0,2956.0,2530.0,0,0.0,1716.5,0.2170113623142242,525,0.1014442145824432,-2.45513976192015,-0.04651117271393602,-1.698335750353541,0.1703235839372264,0.29824985273822086
australia,119.88017466575016,-23.419079456995927,0.1153877526521682,0.0240153421451978,0.0530879088624598,2368.0,1357.0,3088.0,2501.0,0,328.0877685546875,1862.5,0.2714093923568725,525,0.1195065379142761,-2.5106061203786796,0.014206243976773903,1.1857874548550016,-0.1292229110425707,0.7990498604077221
australia,119.89814097143254,-23.419079456995927,0.0992011278867721,0.018991279350001,0.0409485371244967,2431.0,1670.0,3657.0,3144.0,0,296.5884094238281,2050.5,0.1855645030736923,529,0.1942720115184784,-1.3680952287864971,-0.41604825839514215,0.8025599155021502,-0.5334553102020729,0.21365019456620488
australia,119.91610727711492,-23.419079456995927,0.0935614332556724,0.0191759992622177,0.0418245832577258,2456.0,1693.0,3745.6666666666665,3133.0,0,312.53955078125,2074.5,0.1838997304439544,536,0.1714779287576675,-1.316151963260434,-0.48606321054525475,0.9063380615936529,-0.6299261880782642,0.21704056043941672
australia,119.93407358279732,-23.419079456995927,0.0970718115568161,0.0197092660949226,0.0341744470599828,2316.0,1511.5,3274.0,2852.0,0,307.826904296875,1913.75,0.2101894170045852,537,0.2599333226680755,-1.8407749491631038,-0.5563317239742924,0.9371145761063352,-0.3121920594589383,0.32063386305551195
australia,119.95203988847972,-23.419079456995927,0.0976861119270324,0.0211547436903167,0.0283904105931752,2503.909090909091,1677.5,3526.3333333333335,2995.75,0,331.4140930175781,2090.7045454545455,0.1976388990879058,549,0.2640598118305206,-1.3361859065959112,-0.5138036399945323,1.1700002975920452,-0.40933847049214694,0.2594626515920042
australia,119.9700061941621,-23.419079456995927,0.1030196025967598,0.0276976216080168,0.0210737103783114,2502.1428571428573,1689.7777777777778,3463.4,2852.5,0,28.58591651916504,2095.9603174603176,0.1937930434942245,545,0.19804547727108,-1.1767965293841671,0.19254438327311318,-1.1947714237037648,0.2737026156272897,-0.040316693276675204
australia,119.8083094430206,-23.401113151313535,0.0849218517541885,0.0160769490720998,0.0804820297193584,2079.0,1433.0,3060.0,2764.5,0,41.079345703125,1756.0,0.1839407682418823,524,0.0961264669895172,-2.4104505442771686,-0.3379487677585829,-1.5942726884378986,-0.2828750298010695,0.11889420719306919
australia,119.82627574870298,-23.401113151313535,0.0933615937829017,0.018261513919421,0.1205153363472236,1924.0,1316.5,2823.0,2494.0,0,39.25701522827149,1620.25,0.1874710619449615,521,0.0748637691140174,-3.1851372290295488,-0.15222192044478458,-1.753766681936678,-0.31597749589868224,0.07549292939699005
australia,119.84424205438536,-23.401113151313535,0.1018154025077819,0.0207299181551623,0.1218005077525226,2166.0,1309.5,2875.0,2441.0,0,352.2436828613281,1737.75,0.2464393675327301,521,0.1170066967606544,-3.3548447678133226,-0.2524480289907124,0.9352024486935208,-0.6275929227011294,0.6947578683946304
australia,119.86220836006775,-23.401113151313535,0.0996431857347488,0.0210722219419351,0.1217446698398703,2325.0,1449.0,3025.0,2571.0,0,351.152099609375,1887.0,0.2321144640445709,522,0.1026659235358238,-2.9750051171578646,-0.2275652333311588,0.9114901815490137,-0.7433701355239337,0.629057622356663
australia,119.88017466575016,-23.401113151313535,0.1114659011363983,0.0216152340962971,0.121015560635565,2462.0,1494.0,3325.0,2741.0,0,342.7071228027344,1978.0,0.2446916103363037,522,0.1062467992305755,-2.6803808789207264,0.09733846585691269,0.9396448816484957,-0.6353303635816181,0.8036347902699716
australia,119.89814097143254,-23.401113151313535,0.0986996889114379,0.0182687507967102,0.114597842438639,2105.5,1352.0,2996.5,2601.0,0,331.4173278808594,1728.75,0.2179320305585861,524,0.1650330275297165,-3.094801709117108,-0.4331047532929024,0.7368554952583325,-0.6828122189693095,0.475619192980898
australia,119.91610727711492,-23.401113151313535,0.0974439680576324,0.016240347934009,0.1064028042280155,2292.0,1593.0,3443.5,3093.0,0,329.5983581542969,1942.5,0.1799227744340896,527,0.2184300124645233,-2.2083465864585303,-0.4827751275213078,0.7229368479552553,-0.8666554189861458,0.29020767651758717
australia,119.93407358279732,-23.401113151313535,0.099065251648426,0.019735510768679,0.0945032328994006,2348.0,1578.0,3377.0,2990.0,0,312.5433654785156,1963.0,0.1961283683776855,531,0.1928984373807907,-2.1770709046878167,-0.33042628730701384,0.6913012181168732,-0.6901763256592959,0.332984279565958
australia,119.95203988847972,-23.401113151313535,0.1025385037064552,0.0233214880341108,0.0304976798789956,2477.375,1645.0,3478.0,3054.0,0,338.1269836425781,2061.1875,0.201916366815567,536,0.2967057228088379,-1.4129095584650344,-0.3929376621200921,1.2645467426169248,-0.33445472458540176,0.2229289271511145
australia,119.9700061941621,-23.401113151313535,0.1080712601542472,0.0248590059280171,0.0247613132894574,2119.6666666666665,1261.1333333333332,2902.0,2422.4,0,333.6509704589844,1690.4,0.2539438307285309,538,0.1778939366340637,-2.568043732035006,-0.353944102258288,1.3006471109858506,-0.0328079880059101,0.46598813710475556
australia,119.8083094430206,-23.383146845631146,0.1043346896767616,0.0250718197745033,0.0846888044360022,2136.5,1486.5,3138.5,2792.0,0,28.579450607299805,1811.5,0.1794093251228332,520,0.0990169495344162,-2.3074210699155024,0.18733627384602874,-1.5559125548945583,-0.09521992752318104,-0.1375144671561866
australia,119.82627574870298,-23.383146845631146,0.0878124833106994,0.018527475040345,0.1236431971810574,2222.0,1078.0,2380.0,1901.0,0,39.25324630737305,1650.0,0.3466666638851166,519,0.0748597458004951,-4.015550823778826,0.258469428007204,-1.5858831066097412,0.33061524997725106,1.5629883583728001
australia,119.84424205438536,-23.383146845631146,0.0970755293965339,0.0185503353427052,0.1249745046030147,2039.0,1389.0,2925.0,2585.5,0,10.29186725616455,1714.0,0.189614936709404,517,0.0883741080760955,-2.9932014034610255,0.0289606300338918,-1.9770374529207917,-0.2560444011105871,0.13728533937925436
australia,119.86220836006775,-23.383146845631146,0.1039469987154007,0.0238550994993342,0.1240614407778841,2327.0,1463.0,3044.0,2557.3333333333335,0,351.15325927734375,1895.0,0.2279683351516723,518,0.1026655957102775,-2.973664095202162,-0.10125526425681038,0.9390966518871217,-0.7146647261792022,0.5166268700843227
australia,119.88017466575016,-23.383146845631146,0.1006523296236991,0.0179234889783367,0.1224434953073883,2513.0,1717.0,3762.5,3348.0,0,351.15325927734375,2115.0,0.1881796717643737,518,0.1026655957102775,-1.9196741631701446,-0.15207945092581987,0.8777734109960595,-1.0792698922989146,0.47965843771878786
australia,119.89814097143254,-23.383146845631146,0.0993732288479805,0.0185977236171578,0.1166146013519903,2394.5,1577.0,3432.6666666666665,3122.0,0,328.8143005371094,1985.75,0.2058416157960891,519,0.1524595022201538,-2.3101675083346427,-0.21433915902448075,0.7315298316986935,-0.8421346528767453,0.5229287075267847
australia,119.91610727711492,-23.383146845631146,0.1039591431617736,0.0218615087122624,0.1087211784754679,2513.75,1633.0,3279.0,2833.5,0,309.2098083496094,2073.375,0.2123952507972717,523,0.18339604139328,-2.278718266747508,-0.09496036147402788,0.6574037624535313,-0.6344973192592697,0.48328416213953274
australia,119.93407358279732,-23.383146845631146,0.1086505725979805,0.0289021340983817,0.0951729447428344,2326.6666666666665,1413.5,3075.5,2641.0,0,316.36907958984375,1870.0833333333333,0.2441513240337371,528,0.1601770371198654,-2.727816036304393,0.09450178379721555,0.8839035381408828,-0.3330744183379102,0.4751936485729116
australia,119.95203988847972,-23.383146845631146,0.1060296446084976,0.0236639025696311,0.0312327345179754,2356.7,1523.8666666666666,3382.0,2923.5,0,324.0077209472656,1940.2833333333333,0.2146164178848266,530,0.1612021774053573,-1.7475906294351358,-0.27578515623264865,1.155774558487708,-0.3349925854721598,0.29041247771972994
australia,119.9700061941621,-23.383146845631146,0.0921616032719612,0.0208346337377059,0.0262685059747969,2486.777777777778,1624.0,3430.3333333333335,2836.6666666666665,0,307.4114074707031,2055.3888888888887,0.2098818868398666,534,0.1192692443728447,-1.5226820862930768,-0.4763691496375933,0.9534147173600385,-0.4592539346203703,0.35837061157748723
australia,119.8083094430206,-23.365180539948756,0.0849628970026969,0.0183912455188252,0.0920970253695349,2108.5,1369.0,2913.5,2556.0,0,110.16265106201172,1738.75,0.2126527726650238,518,0.0840882435441017,-2.8038553966412394,-0.2923433545398145,-1.0342373420892552,-0.3161033193804875,0.3354069741630911
australia,119.82627574870298,-23.365180539948756,0.1225243881344795,0.0309567719379394,0.128881920113583,2087.0,829.0,1863.0,1424.0,0,39.249481201171875,1458.0,0.4314129054546356,517,0.0748557224869728,-4.9835709129481405,1.1152318507540968,-1.2785788028040324,1.0554876965828641,1.9153061049362294
australia,119.84424205438536,-23.365180539948756,0.1155454218387603,0.0244096272261797,0.1303024970617938,2004.5,1250.0,2747.5,2405.0,0,28.576221466064453,1627.25,0.2318328469991684,515,0.0660093128681182,-3.448840180654223,0.4795211421500264,-1.6814621142058226,0.0315772471566478,0.349451656676079
australia,119.86220836006775,-23.365180539948756,0.1348084211349487,0.0299865313752656,0.1292279031930341,1819.0,802.0,1847.0,1363.0,0,0.0,1310.5,0.3880198299884796,515,0.072460189461708,-5.103563892011827,1.0832322394475713,-1.6289683846523362,1.047877146216865,1.4436899397347145
australia,119.88017466575016,-23.365180539948756,0.1288614720106125,0.0289251055684179,0.1263247793361699,1968.0,963.0,2349.0,1904.0,0,0.0,1465.5,0.3428863883018493,515,0.072460189461708,-4.310040334637366,1.0226573851703578,-1.6724382045016102,0.7523200215312309,1.164852370112222
australia,119.89814097143254,-23.365180539948756,0.1171074509620666,0.0293826748328992,0.1186585954084553,1758.0,820.6666666666666,2078.0,1620.5,0,304.54656982421875,1289.3333333333333,0.3634953498840332,515,0.0766671821475029,-4.96146865683563,0.2954347575734158,0.7980786055675001,0.24463308824463095,1.2850170100608682
australia,119.91610727711492,-23.365180539948756,0.0970281660556793,0.0252900277968466,0.1102713784422656,2572.5,1573.0,3289.0,2863.0,0,304.54656982421875,2072.75,0.2411048114299774,519,0.1533340960741043,-2.365445106331655,0.05970558158800466,0.657501518975356,-0.5508945275631599,0.6735957735114416
australia,119.93407358279732,-23.365180539948756,0.0967001765966415,0.0231212984023315,0.0952694541220619,2148.0,1333.0,2955.0,2493.0,0,308.77227783203125,1740.5,0.2341281175613403,523,0.1619925051927566,-3.002266940509605,-0.30085550656211824,0.6966175874370162,-0.44837678291675115,0.45325053983007335
australia,119.95203988847972,-23.365180539948756,0.0924316719174385,0.0210722768445604,0.0311332905981799,2211.245454545455,1457.7142857142858,3173.0,2813.3333333333335,0,298.84521484375,1834.4798701298705,0.2053800523281097,527,0.1802319139242172,-1.9891613222495461,-0.5918346194902194,0.8479249084415674,-0.37354815281601267,0.19225046222010508
australia,119.9700061941621,-23.365180539948756,0.0789973214268684,0.0146774496725494,0.0271688726143791,2022.4615384615383,1399.142857142857,2937.0,2601.2,0,312.551025390625,1710.802197802198,0.1821714639663696,533,0.0857204124331474,-2.2688545425468525,-1.1261700319897379,0.7981365624156261,-0.6687141679756062,0.07552504239229059
australia,119.8083094430206,-23.347214234266364,0.0853767096996307,0.0315228532871953,0.0942431093332163,1721.0,1029.0,2296.0,1914.0,0,149.0755615234375,1375.0,0.2516363561153412,522,0.3378667533397674,-3.975110740501618,-0.2684379764356163,-0.5691413155920894,0.28336456722115755,0.08234441010559555
australia,119.82627574870298,-23.347214234266364,0.0904630497097969,0.0219681458029485,0.1301478175536226,1820.5,962.0,1937.0,1582.0,0,107.01575469970705,1391.25,0.308535486459732,515,0.148567646741867,-4.689083605226931,-0.09250498716058679,-1.106797517130588,0.22215228095895087,0.9471448360585053
australia,119.84424205438536,-23.347214234266364,0.1071804091334343,0.0288937407371911,0.131379158097347,1425.0,470.0,923.5,578.5,0,35.9849739074707,947.5,0.5039578080177307,513,0.0537292100489139,-6.683776708781539,0.702844667141889,-1.3803251730472303,1.3757194087492675,2.325441955416699
australia,119.86220836006775,-23.347214234266364,0.0388387478888034,0.0389719244557504,0.129255537820306,220.0,260.6666666666667,98.83333333333331,75.28571428571429,0,0.0,240.33333333333337,-0.0846047177910804,513,0.0579681657254695,-6.638248322003282,-2.3555185769997222,-2.7336469430911996,-0.8598609378096477,-4.01940599699292
australia,119.88017466575016,-23.347214234266364,-0.0275953970849514,0.0476938260283223,0.1264923072554156,97.0,229.25,41.0,43.833333333333336,0,301.46923828125,163.125,-0.4053639769554138,513,0.0555207170546054,-6.074178121965181,-4.587347029366894,-0.8984689402798139,-2.9213821104925866,-7.320795574012956
australia,119.89814097143254,-23.347214234266364,0.0835156366229057,0.0195250191030363,0.1189588564288806,1967.0,1299.0,2786.0,2310.0,0,245.3426513671875,1633.0,0.2045315355062484,516,0.0694744139909744,-3.4107414846659205,-0.5333825784357811,-0.07958202507611632,-0.6921987456293072,0.22857725356669556
australia,119.91610727711492,-23.347214234266364,0.1005778983235359,0.023431611856756,0.1106508396966614,2128.0,1286.0,2902.0,2456.0,0,259.5953063964844,1707.0,0.2466315180063247,517,0.0802440419793129,-3.2462601920665066,-0.05609748341685995,0.25032131540434777,-0.4052962920520989,0.5744323273153334
australia,119.93407358279732,-23.347214234266364,0.0818732306361198,0.0180231789424896,0.0947917749611582,1932.4615384615383,1343.5714285714284,2918.3333333333335,2559.25,0,223.62326049804688,1638.0164835164835,0.179757073521614,521,0.1601565927267074,-2.942013798256641,-0.7079238274909082,-0.18101665789170224,-0.6160773470442785,-0.0008265625827790861
australia,119.95203988847972,-23.347214234266364,0.0831670761108398,0.0208317768012863,0.0309925785910513,1848.25,1249.0,2708.375,2345.0,0,215.00003051757812,1548.625,0.1934780925512313,524,0.2476798444986343,-2.703883622617136,-0.8720789018101271,0.08182371727071923,-0.1330142391432911,-0.13521865318178647
australia,119.9700061941621,-23.347214234266364,0.0784647762775421,0.0198620186755233,0.0255675889266863,1621.571428571429,1038.5384615384614,2212.6666666666665,1784.6666666666667,0,227.4451446533203,1330.0549450549452,0.2191762775182724,530,0.3428528904914856,-3.466105793277159,-1.1709679508461137,0.187829979050965,0.12281154704782098,-0.04215057876631038
australia,119.8083094430206,-23.329247928583975,0.0565082393586635,0.0147040154583032,0.0937298922007939,1599.0,1262.0,2543.0,2113.0,0,120.1528549194336,1430.5,0.1177909821271896,538,0.8943046927452087,-3.2252279036769385,-1.6654001892509693,-1.1729404567006383,-0.0034548468652294117,-0.8077498465569315
australia,119.82627574870298,-23.329247928583975,0.0605729483067989,0.0205138890817692,0.1301777873200411,1677.0,1021.0,2231.0,1778.0,0,131.44131469726562,1349.0,0.2431430667638778,520,0.5473878979682922,-4.342627275834259,-0.8678730897772653,-1.0620588040332286,0.11452518950981035,0.2874159818989965
australia,119.84424205438536,-23.329247928583975,0.0966449826955795,0.0242932502252424,0.1315684639457891,1923.0,1133.0,2416.0,1981.0,0,140.75804138183594,1528.0,0.2585078477859497,512,0.2245420664548874,-4.0253504174044465,-0.035537313740907246,-0.818231687705602,0.01776893546347834,0.5059754022163758
australia,119.86220836006775,-23.329247928583975,0.1240191012620925,0.0241673863778072,0.1295129856594701,2137.5,1046.5,2340.0,1836.0,0,331.43023681640625,1592.0,0.3426507413387298,511,0.0330026447772979,-4.365217732132096,0.3508389389709467,0.939015543993402,-0.06867925965598885,1.4234107183565936
australia,119.88017466575016,-23.329247928583975,0.0961954295635223,0.0227053643817203,0.1267222746449821,2428.0,1425.5,3097.6666666666665,2642.0,0,203.5392303466797,1926.75,0.2601531147956848,513,0.2371101379394531,-2.883134459473679,0.13855467298466329,-0.2399598178348432,-0.23530726437294122,0.8275917677640321
australia,119.89814097143254,-23.329247928583975,0.0777996331453323,0.0196899071134141,0.1192463109786695,1608.5,1014.0,2464.0,1954.0,0,220.2663421630859,1311.25,0.2266920804977417,517,0.17093026638031,-4.210960078480657,-0.7157099114868665,-0.2895799096412533,-0.3902727952376799,0.23283434273259448
australia,119.91610727711492,-23.329247928583975,0.0729804709553718,0.0163240841024161,0.1108948350479395,1679.0,1125.5,2417.0,2061.0,0,206.94110107421875,1402.25,0.1973613798618316,520,0.4876771569252014,-3.827493932913224,-1.0739118242111358,-0.41015643674742885,-0.2217065126050752,0.013815528727821613
australia,119.93407358279732,-23.329247928583975,0.0674865469336509,0.0168801200338763,0.09509712674418,1552.7037037037037,1034.7142857142858,2152.6,1770.8,0,199.9520263671875,1293.7089947089949,0.2001954913139343,531,0.9712044596672058,-3.999432047174852,-1.4744757381235465,-0.36657505131746804,0.37194519212992155,-0.16686242628017528
australia,119.95203988847972,-23.329247928583975,0.0762330740690231,0.021235254199411,0.0300889133005113,1765.2631578947369,1047.4,2119.0,1734.25,0,198.9789123535156,1406.3315789473686,0.2552254199981689,541,0.8734656572341919,-3.4420181090969972,-1.1914171923820875,0.05727574142725441,0.8262473630419364,0.2070817765578177
australia,119.9700061941621,-23.329247928583975,0.0691834613680839,0.0214164348514809,0.0240871126828727,1647.75,1132.9,2188.8571428571427,1791.55,0,202.468505859375,1390.325,0.1851545572280883,549,1.238725185394287,-3.1148666293234837,-1.6968849525954208,0.03692424430925312,0.8909004798118939,-0.5501148342820915
australia,119.8083094430206,-23.311281622901586,0.0187120884656906,0.0089421240944637,0.0912874148193518,1491.25,1260.0,2371.0,2188.0,0,148.5809783935547,1375.625,0.0840527042746543,553,0.696226954460144,-3.2612025282164354,-2.438859598514602,-1.2219408369789757,-0.6449199468492159,-0.9621392320392455
australia,119.82627574870298,-23.311281622901586,0.02528584189713,0.0132524497997242,0.1284455080619052,1582.0,1393.0,2513.0,2289.0,0,123.26315307617188,1487.5,0.0635294094681739,540,0.5284239053726196,-3.2821186748375557,-2.0171053758755897,-1.569269415968788,-0.9326298305696166,-1.1398340617881357
australia,119.84424205438536,-23.311281622901586,0.0630129128694534,0.0171092981538717,0.1303541917161777,1676.3333333333333,1331.2,2469.5,2076.6666666666665,0,104.21595001220705,1503.7666666666669,0.114756278693676,525,0.4720866084098816,-3.5251036111331766,-1.2166343465992047,-1.483390910094016,-0.4886463434124141,-0.7507544517224952
